Filename	C_1A	C_1B	C_2A	C_2B	C_3A	C_3B	C_4A	C_4B	C_4C	DS_1A	DS_1B	DS_2A	DS_2B	DS_3A	DS_3B	IS_1A	IS_1B	IS_2	IS_3A	IS_3B	IS_3C	MS1_1	MS1_2A	MS1_2B	MS1_3A	MS1_3B	MS1_5A	MS1_5B	MS1_5C	MS1_5D	MS2_1	MS2_2	MS2_3	MS2_4A	MS2_4B	MS2_4C	MS2_4D	P_1A	P_1B	P_2A	P_2B	P_2C	P_3
QC_Shew_12_01_Run-08_21Jun12_Roc_12-04-09	0	0.008422	23.3216	38.2049	19.81	20.9	14.88	16.47	20.91	6.624	4.125	847	2542	1.796	1.191	0	0	813.9517	0.02454	0.616564	0.166667	1.9065	519.1	1577900	115.679	1.45E+07	0.005689	0.009116	2.897	2.897	4.944	120.2	805	0.1974	0.2816	0.2992	0.3777	9.35	-9.352	1734	1441	1293	0.030162
QC_Shew_12_01_Run-09_21Jun12_Roc_12-03-29	0	0.006529	24.4429	37.5978	17.69	18.16	14.36	15.41	18.18	6.97	5.633	888	2663	1.818	1.178	1	2	816.7413	0.021341	0.646341	0.17378	1.8955	533.85	1617250	105.921	1.49E+07	0.005749	0.00918	2.897	2.897	5.025	127.4	796	0.2153	0.2955	0.3065	0.3731	9.43	-9.428	1791	1519	1366	0.029283
QC_Shew_12_01_Run-14_21Jun12_Roc_12-03-30	0	0.008083	24.3442	35.6142	21.01	21.47	17.65	17.66	21.44	5.743	4.375	884	2654	1.866	1.19	0	0	811.4239	0.03024	0.611053	0.150156	1.905	489	1546400	135.643	1.32E+07	0.005677	0.009103	2.953	2.953	5.22	123.1	812	0.1892	0.2731	0.2974	0.3581	9.29	-9.294	1687	1362	1221	0.027027
QC_Shew_12_01_Run-15_21Jun12_Roc_12-04-08	0.001599	0.007463	24.2633	38.7004	18.7	19.81	14.93	16.57	19.82	6.403	4.892	881	2645	1.752	1.171	0	0	817.3859	0.026316	0.683198	0.163968	1.917	530.8	1589950	124.284	1.40E+07	0.005854	0.009203	2.897	2.897	5.275	126.6	807	0.2122	0.2961	0.3316	0.3723	9.45	-9.454	1828	1518	1364	0.029326
QC_Shew_12_01-pt5_1_12Jul12_Falcon_12-06-01	0.000638	0.003829	21.0694	37.2104	15.25	14.84	11.62	37.01	14.89	6.679	8.25	555	3268	1.647	1.14	0	0	904.4847	0.044653	0.663925	0.117509	83.838	925.5	454430	603.293	1463600	0.011369	0.014928	5.204	5.204	40.957	152.3	886	0.0353	0.1166	0.2019	0.2221	6.61	-6.611	1519	1379	1256	0.032643
QC_Shew_12_01-pt5_2_12Jul12_Falcon_12-06-02	0.002077	0.016203	29.554	40.7728	14.65	14.57	11.41	45.73	14.48	6.29	4.196	732	4354	1.598	1.141	2	2	905.9263	0.043074	0.815034	0.157095	34.3235	1050	381110	2050.454	931824	1.24E-02	0.016045	5.399	5.4	62.099	158.1	815	0.1158	0.2181	0.2238	0.2524	7.22	-7.218	2335	1777	1585	0.037855
QC_Shew_12_01-pt5_2b_26Jul12_Falcon_12-06-02	0	0.007092	22.0114	9.6768	25.32	26.63	15.38	65.69	26.93	5.188	5.333	418	2504	1.96	1.244	0	0	905.9263	0	2.18	0.84	500	162.55	3068.05	112.405	19730	0.008059	0.016056	3.15	3.161	100	20.43	231	0.0062	0.0225	0.0612	0.1476	6.67	-6.672	414	336	309	0.019417
QC_Shew_12_01-pt5_3_12Jul12_Falcon_12-06-03	0.00049	0.010294	25.3756	40.2355	14.25	14.1	12.15	28.69	14.57	6.454	5.6	645	3816	1.668	1.143	1	0	909.012	0.042927	0.774634	0.160976	64.961	977.1	401610	2392.091	1153250	0.012209	0.014745	5.495	5.496	51.568	161.75	813	0.0501	0.205	0.2396	0.2569	7.05	-7.053	1976	1633	1457	0.039808
QC_Shew_12_01-pt5_3b_26Jul12_Falcon_12-06-03	0	0	16.6379	1.743	16.29	15.63	23.04	25.12	16.17	7.5	0	330	1973	1.387	1.004	0	0	924.1397	0	3.166667	0.5	500	53.485	1417.35	9.983	8205	0.009347	0.011098	3.501	3.513	100	9.113	75	0	0.0101	0.0404	0.0934	6.31	-6.306	57	51	51	0
QC_Shew_12_01-pt5_4_12Jul12_Falcon_12-06-04	0.000409	0.008183	29.5015	41.4216	14.67	14.39	12.96	26.31	14.45	5.609	5.609	729	4334	1.677	1.142	0	0	903.7192	0.041048	0.875109	0.19214	34.093	1061	363130	2968.712	998247	0.012174	0.015082	5.443	5.448	63.914	165	777	0.0924	0.2316	0.237	0.2682	7.21	-7.212	2373	1957	1718	0.034342
QC_Shew_12_01-pt5_5_12Jul12_Falcon_12-06-01	0.002523	0.012109	25.7072	38.5495	14.36	14.18	13.15	28.45	14.61	6.94	4.395	645	3823	1.697	1.145	1	0	911.4888	0.0364	0.784631	0.168857	87.6215	968.2	390990	2452.703	991185	0.012338	0.015396	5.448	5.448	59.371	157.05	795	0.07	0.2007	0.2227	0.2443	7.1	-7.098	1921	1507	1338	0.039611
QC_Shew_12_01-pt5_6_12Jul12_Falcon_12-06-02	0.001223	0.008969	31.3638	39.1215	14.49	14.44	13.19	25.09	14.58	5.27	6.357	778	4607	1.714	1.146	0	0	911.4888	0.044944	0.872947	0.184097	32.782	1124	375310	3063.282	984084	0.012884	0.015681	5.753	5.755	66.92	161.4	760	0.1229	0.2408	0.2345	0.2553	7.36	-7.361	2380	1910	1675	0.04
QC_Shew_12_01-pt5_7_12Jul12_Falcon_12-06-03	0.002013	0.013588	25.4062	39.1243	13.72	13.96	12.14	18.35	14.49	6.402	4.163	642	3814	1.646	1.131	0	0	904.492	0.044838	0.838373	0.17414	89.655	941.8	397400	3022.754	1060100	0.013746	0.016651	6.35	6.352	54.036	157.4	793	0.043	0.2229	0.2255	0.2502	7.19	-7.195	1930	1530	1338	0.039611
QC_Shew_12_01-pt5_8_12Jul12_Falcon_12-06-04	0.002047	0.009824	30.1577	40.5535	14.38	14.27	13.15	22.62	14.52	5.077	5.373	745	4430	1.688	1.13	0	0	909.8011	0.045617	0.936494	0.183363	33.765	1093.5	375925	2780.545	978245	0.013082	0.016295	5.83	5.831	66.411	167.85	766	0.1044	0.2399	0.2499	0.2527	7.32	-7.322	2378	1931	1679	0.033949
QC_Shew_12_01-pt5_8_27Jul12_Falcon_12-06-04	0.001333	0	10.5714	35.5677	11.58	11.5	10.4	12.49	11.55	13.761	6.571	245	1449	1.666	1.123	0	0	698.3379	0.017476	0.351456	0.073786	96.184	1104	53233	234.663	424258	0.007736	0.009812	4.842	4.857	100	175.7	716	0.089	0.2207	0.2634	0.341	8.55	-8.552	720	705	659	0.039454
QC_Shew_12_02_5pt_A_24Nov12_Jaguar_12-09-19	0.001203	0.013952	36.6645	56.7034	17.92	18.45	12.5	18.68	18.62	5.635	4.637	1036	6083	1.622	1.139	0	0	851.9905	0.03537	0.533762	0.097669	3.9985	843.7	1216600	186.923	5.59E+06	0.000284	0.008313	0.161	0.162	12.57	131.7	893	0.1756	0.2682	0.2877	0.3498	8.98	-8.977	4042	3244	2861	0.033205
QC_Shew_12_02_5pt_B_24Nov12_Jaguar_12-09-20	0.004487	0.012213	37.1828	53.9766	17.93	17.91	9.38	32.75	17	5.387	4.295	1056	6199	1.623	1.15	0	0	850.3865	0.04109	0.469775	0.073094	3.918	845.45	1165900	135.802	5.53E+06	0.001171	0.008298	0.573	0.575	12.266	133.1	888	0.1635	0.2324	0.275	0.3413	8.65	-8.645	3918	3047	2689	0.030866
QC_Shew_12_02_5pt_C_24Nov12_Jaguar_12-09-19	0.003813	0.015968	36.1737	58.0256	18.18	18.49	12.76	17.15	18.07	5.108	5.101	1019	5986	1.632	1.149	0	0	853.1	0.032219	0.563622	0.108891	4.029	777.4	1132700	168.066	5.13E+06	0.000906	0.008791	0.441	0.441	13.076	127.5	910	0.18	0.2538	0.2989	0.3505	8.88	-8.881	4086	3210	2832	0.03072
QC_Shew_12_02_5pt_D_24Nov12_Jaguar_12-09-20	0.006808	0.014831	37.1512	55.3683	17.65	17.48	9.76	29.81	16.67	5.516	5.461	1057	6184	1.607	1.155	0	0	846.6697	0.039984	0.473148	0.095649	3.808	815.15	1197500	128.48	5811400	0.000924	0.007913	0.499	0.499	11.764	133.7	891	0.1592	0.2437	0.2849	0.353	8.89	-8.889	4009	3112	2762	0.032947
QC_Shew_12_02_5pt_E_24Nov12_Jaguar_12-09-19	0.004484	0.012037	37.0811	57.145	18.26	18.65	12.72	17.11	18.29	5.009	5.627	1047	6148	1.599	1.128	0	0	861.4103	0.036992	0.551267	0.104946	3.7435	746.1	1194550	153.355	5390900	0.001134	0.008522	0.558	0.562	12.511	123.4	922	0.1734	0.2664	0.2972	0.3514	8.84	-8.837	4125	3255	2856	0.031513
QC_Shew_12_02_5pt_F_24Nov12_Jaguar_12-09-20	0.005522	0.015126	36.3848	57.2492	17.31	17.11	9.93	29.41	16.2	5.282	5.973	1035	6058	1.577	1.134	0	0	851.9588	0.034536	0.481956	0.091579	3.816	793.45	1160900	126.186	5736300	0.001144	0.008139	0.567	0.569	11.696	131.7	905	0.1611	0.2481	0.2915	0.3558	8.9	-8.896	4066	3148	2801	0.028918
QC_Shew_12_02_5pt_G_24Nov12_Jaguar_12-09-19	0.005811	0.012591	37.4158	55.1906	18.27	18.59	12.92	17.33	18.27	5.228	5.628	1057	6199	1.631	1.148	0	0	855.4527	0.036575	0.559019	0.108894	3.778	741.4	1180150	144.236	5487400	0.001985	0.008996	1.03	1.03	12.167	119.7	918	0.1683	0.2469	0.2926	0.3529	8.82	-8.82	4010	3156	2783	0.033058
QC_Shew_12_02_5pt_H_24Nov12_Jaguar_12-09-20	0.005683	0.014918	37.0821	56.9817	17.34	17.25	9.64	25.74	15.97	5.174	5.259	1055	6171	1.611	1.132	0	0	852.6813	0.037713	0.52243	0.107979	3.782	780.9	1179500	133.124	5915300	0.002909	0.008494	1.45	1.451	11.365	128.1	905	0.1645	0.2538	0.2925	0.3578	8.88	-8.881	4120	3207	2828	0.029349
QC_Shew_12_02_A_4Nov12_Jaguar_12-09-19	0.00101	0.00101	31.9272	62.0161	16.82	13.93	43.48	40.48	13.93	5.151	6.125	924	5395	1.678	1.155	0	0	836.8999	0.027386	0.534874	0.120668	4.382	1037	1368400	84.026	9.33E+06	6.94E-04	0.008381	0.372	0.373	10.063	153	851	0.0532	0.2391	0.3236	0.4161	8.2	-8.195	3826	3428	3020	0.037748
QC_Shew_12_02_B_4Nov12_Jaguar_12-09-20	0.000517	0.001292	32.6963	59.2116	16.14	15.49	10.86	28.08	15.15	5.856	6.727	939	5500	1.659	1.143	0	0	842.9852	0.040373	0.540373	0.122893	3.87	950.1	1409000	78.876	7.97E+06	0.001571	0.008603	0.781	0.786	10.912	151.15	878	0.067	0.2614	0.2932	0.3711	8.16	-8.161	3750	3394	3034	0.035267
QC_Shew_12_02_C_4Nov12_Jaguar_12-09-19	0.000448	0.004705	34.7479	64.2629	14	13.89	9.02	26.57	13.57	5.757	5.724	998	5856	1.633	1.138	0	0	842.1014	0.037461	0.579653	0.126183	3.793	1046	1428300	117.63	8.57E+06	1.44E-03	0.008181	0.723	0.723	10.596	157.9	869	0.1315	0.2814	0.3307	0.4022	8.73	-8.73	4311	3808	3366	0.037136
QC_Shew_12_02_D_4Nov12_Jaguar_12-09-20	0.00162	0.006481	34.5392	62.5666	15.35	15.38	10.48	20.05	14.97	5.535	5.54	986	5785	1.649	1.139	1	0	847.5983	0.035123	0.569641	0.126363	3.7835	974.5	1420000	156.888	7.60E+06	0.001482	0.008811	0.756	0.756	11.401	149	888	0.1459	0.2713	0.3068	0.3934	8.68	-8.679	4195	3602	3174	0.034342
QC_Shew_12_02_Run-01_10Sep12_Roc_12-03-29	0.000495	0.011392	23.0277	43.9036	17.62	18.07	14.35	15.1	18.08	6.413	5.912	841	2524	1.806	1.171	0	0	835.4903	0.032939	0.54223	0.122466	4.548	671.4	1049700	109.973	8917800	0.022314	0.023896	11.385	11.391	10.461	136.55	916	0.2513	0.3264	0.3511	0.3816	9.88	-9.88	1976	1720	1521	0.021696
QC_Shew_12_02_Run-01_12Jul12_Roc_12-03-29	0.000476	0.009048	22.432	46.8527	17.8	18.17	14.42	18.32	18.21	4.324	4.339	814	2443	1.647	1.145	0	0	933.4838	0.186617	0.317472	0.052045	3.904	460.35	663975	43.771	8720150	0.002084	0.00718	1.059	1.061	7.86	120.5	896	0.2625	0.3216	0.3704	0.4097	9.74	-9.742	2039	1677	1420	0.03169
QC_Shew_12_02_Run-01_14Sep12_Roc_12-03-29	0.001057	0.011099	23.8891	39.6415	18.13	18.63	14.77	16.51	18.64	7.034	6.069	872	2616	1.724	1.166	0	0	849.9441	0.028829	0.559459	0.10991	5.489	722.4	866610	93.745	6591450	-1.31E-03	0.007511	-0.65	-0.65	13.778	148.1	957	0.2492	0.2959	0.3178	0.3645	9.39	-9.394	1841	1590	1431	0.027952
QC_Shew_12_02_Run-01_17Sep12_Roc_12-03-29	0.000515	0.012358	23.3988	41.5406	18.62	18.68	14.83	18.02	19.72	7.028	5.394	854	2561	1.772	1.172	0	0	844.4283	0.027458	0.55713	0.124004	5.909	697.95	768040	104.179	5956150	0.003068	0.00793	1.486	1.487	14.522	145.15	945	0.2502	0.3247	0.3143	0.3721	9.56	-9.563	1897	1617	1456	0.024038
QC_Shew_12_02_Run-01_20Jul12_Roc_12-03-29	0.000569	0.009106	22.0172	39.9233	17.65	18.17	14.29	13.29	18.68	6.267	5.294	800	2400	1.698	1.178	0	0	796.6133	0.018905	0.568159	0.145274	1.583	326.6	1269000	94.72	1.37E+07	0.004017	0.008388	2.123	2.124	3.836	123.1	772	0.1553	0.3174	0.3106	0.4125	9.25	-9.246	1724	1487	1335	0.020974
QC_Shew_12_02_Run-01_23Aug12_Roc_12-03-29	0.000755	0.009811	23.395	28.3394	18.62	19.03	15.68	19.37	19.13	7.194	6.789	539	1606	1.514	1.098	0	0	791.1003	0.020253	0.540506	0.110127	3.989	285.1	441690	59.394	7.10E+06	0.007457	0.009771	3.889	3.89	5.665	173.4	1197	0.2194	0.3241	0.3858	0.4342	10.38	-10.385	1305	1166	1067	0.01687
QC_Shew_12_02_Run-01_25Aug12_Roc_12-03-29	0.000601	0.011425	21.5844	38.5927	17.75	18.22	13.37	15.46	18.62	7.138	5.846	784	2353	1.686	1.166	0	0	813.4303	0.033138	0.480507	0.101365	1.909	286.3	1033500	68.56	1.09E+07	0.034372	0.036742	17.906	17.908	4.057	104.7	1056	0.1388	0.2822	0.3009	0.3873	9.13	-9.134	1626	1405	1258	0.026232
QC_Shew_12_02_Run-01_28Aug12_Roc_12-03-29	0	0.001527	18.2117	18.0653	18.16	18.7	12.52	14.95	19.84	8.69	8.286	662	1985	1.774	1.18	0	0	665.8279	0.009547	0.431981	0.114558	1.636	239.75	1107500	41.677	1.49E+07	-0.001058	0.006502	-0.684	-0.684	2.247	114.8	1135	0.0237	0.087	0.1258	0.1949	7.08	-7.078	650	593	565	0.00885
QC_Shew_12_02_Run-01_30Aug12_Roc_12-03-29	0	0.001631	19.3189	15.8912	18.17	18.67	12.59	18.22	18.73	11.452	7	702	2106	1.748	1.175	1	1	667.9955	0.005277	0.467018	0.131926	1.707	419.5	1586600	52.667	2.09E+07	0.001304	0.00687	0.869	0.879	2.26	71.27	1331	0.0314	0.0679	0.1267	0.1743	7.09	-7.087	606	543	526	0.013308
QC_Shew_12_02_Run-01_30Jul12_Roc_12-03-29	0.001129	0.011287	21.4988	41.2581	17.66	18.2	14.3	12.31	18.74	6.708	5.897	781	2343	1.689	1.141	0	0	793.1535	0.019211	0.598584	0.156724	1.996	277.65	904835	77.835	8.99E+06	0.001788	0.008023	0.9	0.907	4.742	134.4	796	0.1595	0.3141	0.3306	0.4128	9.35	-9.354	1737	1502	1342	0.022355
QC_Shew_12_02_Run-01_4Sep12_Roc_12-03-29	0.000498	0.00896	22.1732	45.325	18.52	18.59	14.77	18.52	18.58	6.818	6.387	811	2433	1.66	1.156	0	0	816.4905	0.026182	0.528716	0.129223	2.42	586.3	1725950	91.534	1.27E+07	0.004564	0.008481	2.422	2.424	6.259	121.2	847	0.2513	0.3366	0.3439	0.3966	10.1	-10.1	1962	1753	1564	0.023657
QC_Shew_12_02_Run-02_10Sep12_Roc_12-03-30	0.001563	0.015112	22.6184	42.4875	20.84	21.32	15.47	18.33	21.31	6.905	3.449	826	2479	1.838	1.206	0	0	841.4355	0.024936	0.514187	0.104901	4.686	609	968050	128.86	7558300	0.022119	0.023918	11.255	11.258	11.232	129.4	943	0.2333	0.3102	0.3148	0.3845	9.66	-9.659	1873	1553	1384	0.026012
QC_Shew_12_02_Run-02_11Jul12_Roc_12-03-30	0.000492	0.011324	22.4315	45.338	21.05	21.49	15.53	19.87	21.51	5	3.962	814	2443	1.662	1.167	0	0	938.4961	0.173621	0.281669	0.054396	3.882	411.9	640610	56.134	7591000	0.000589	0.007065	0.267	0.267	8.199	113	908	0.2404	0.3349	0.3642	0.3864	9.54	-9.537	1980	1548	1332	0.028529
QC_Shew_12_02_Run-02_14Sep12_Roc_12-03-30	0	0.016911	24.6066	36.0879	21.37	21.89	16.86	19.13	21.92	7.071	5.2	898	2695	1.832	1.207	0	0	851.8893	0.029493	0.498618	0.099539	5.607	661.1	809630	152.189	5444800	-4.09E-04	0.007623	-0.2	-0.198	15.147	134.7	963	0.2316	0.2876	0.2792	0.3454	9.17	-9.165	1733	1430	1298	0.020801
QC_Shew_12_02_Run-02_16Aug12_Roc_12-03-30	0.000609	0.001826	22.0157	37.3824	20.98	21.97	15.37	11.63	21.96	5.703	4.526	800	2401	1.772	1.193	1	1	822.9	0.04187	0.437196	0.114898	1.133	216.8	1428600	67.527	1.34E+07	0.001909	0.007813	1.027	1.039	3.252	110.25	779	0.1364	0.2839	0.2872	0.3796	8.97	-8.965	1625	1367	1208	0.012417
QC_Shew_12_02_Run-02_17Sep12_Roc_12-03-30	0.001125	0.014069	24.0429	36.9756	21.82	21.95	17.56	19.69	23	7.196	4.371	877	2633	1.769	1.182	0	0	847.4288	0.026877	0.510658	0.1038	5.973	641.6	734810	155.113	4985300	0.002474	0.007843	1.243	1.247	15.634	138.3	959	0.2194	0.2854	0.2943	0.3506	9.22	-9.221	1740	1428	1295	0.020077
QC_Shew_12_02_Run-02_19Jul12_Roc_12-03-30	0	0.011349	22.2757	35.6442	21.01	21.96	15.83	14.25	22.01	7.217	4.182	809	2430	1.661	1.138	0	0	793.5744	0.015573	0.581758	0.153504	1.291	255.5	1229100	126.2	1.14E+07	0.001335	0.008027	0.599	0.605	3.538	105.4	725	0.1364	0.2883	0.2917	0.3492	8.9	-8.897	1559	1300	1175	0.019574
QC_Shew_12_02_Run-02_20Jul12_Roc_12-03-30	0	0.010291	21.7451	38.0316	19.88	21.45	15.4	14.29	21.49	6.734	4.813	790	2371	1.838	1.176	0	0	797.9234	0.02045	0.51636	0.142127	1.5	292.5	1236900	102.049	1.26E+07	0.004061	0.008443	2.138	2.138	3.887	116.5	785	0.1332	0.2868	0.2967	0.3826	8.93	-8.934	1625	1357	1232	0.019481
QC_Shew_12_02_Run-02_23Aug12_Roc_12-03-30	0	0	20.5799	24.6357	21.13	21.43	16.28	23	21.31	8.054	5.111	481	1432	1.597	1.128	0	1	762.9531	0.016975	0.445988	0.094136	3.5365	247.1	446370	31.894	7.20E+06	0.006824	0.009292	3.714	3.716	5.174	168.7	1168	0.2168	0.3091	0.3104	0.4305	10.07	-10.073	1002	923	849	0.010601
QC_Shew_12_02_Run-02_23Jul12_Roc_12-03-30	0	0.008208	22.2028	32.9238	20.95	21.95	16.54	10.94	23	6.825	4.567	807	2421	1.709	1.159	0	1	791.8502	0.020238	0.55119	0.159524	1.043	248.9	1623350	78.308	1.59E+07	0.012136	0.014057	6.236	6.249	2.829	100.065	705	0.0934	0.2579	0.2754	0.3546	8.68	-8.683	1441	1243	1111	0.016202
QC_Shew_12_02_Run-02_25Aug12_Roc_12-03-30	0.000623	0.005607	23.1835	34.6367	20.96	21.49	14.9	16.54	21.55	6.147	5.2	842	2527	1.691	1.156	2	1	825.4157	0.039419	0.5	0.113071	2.0515	253.3	8.94E+05	82.512	8.80E+06	0.036119	0.038844	18.569	18.579	4.998	101.4	1041	0.1485	0.2823	0.273	0.3646	9.06	-9.063	1581	1300	1157	0.016422
QC_Shew_12_02_Run-02_25Jul12_Roc_12-03-30	0.000653	0.007833	19.5201	39.2928	21	21.99	12.4	14.24	23.14	7.605	3.351	709	2129	1.774	1.191	27	30	817.4434	0.025761	0.574941	0.169789	1.6035	291.2	1182300	132.673	1.17E+07	0.008261	0.01062	4.028	4.03	3.995	108.1	789	0.1286	0.3026	0.326	0.4006	9.18	-9.184	1510	1253	1117	0.016115
QC_Shew_12_02_Run-02_27Jul12_Roc_12-03-30	0.001364	0.006139	22.985	31.9339	20.32	20.88	15.71	19	21.22	7.008	5.32	528	1577	1.73	1.148	0	0	760.3786	0.014139	0.651671	0.199229	2.283	323	801170	85.578	1.19E+07	0.004569	0.008478	2.52	2.522	4.668	208.3	1002	0.2856	0.3793	0.3929	0.4744	10.62	-10.621	1445	1236	1099	0.016379
QC_Shew_12_02_Run-02_28Aug12_Roc_12-03-30	0	0	17.7762	16.539	21.23	22	13.36	14.53	22.02	7.186	8.429	646	1938	1.827	1.192	0	0	662.9526	0.013928	0.493036	0.111421	1.554	201.25	1087400	83.892	1.35E+07	-0.000656	0.006749	-0.413	-0.401	2.17	108.1	1147	0.0282	0.0787	0.1043	0.173	6.96	-6.959	579	515	486	0.014403
QC_Shew_12_02_Run-02_28Jul12_Roc_12-03-30	0	0.014526	22.3913	38.4524	20.9	21.47	15.55	14.47	21.94	6.59	5.75	813	2441	1.887	1.22	0	0	784.5702	0.014403	0.590535	0.154321	2.135	329.3	909055	124.484	9034800	0.004294	0.009306	2.28	2.281	5.126	125.35	800	0.1655	0.2897	0.3113	0.3954	9.27	-9.266	1694	1396	1262	0.019017
QC_Shew_12_02_Run-02_30Aug12_Roc_12-03-30	0.001742	0.003484	18.828	15.2964	21.03	21.95	13.21	21	22.01	8.694	9.8	684	2053	1.778	1.203	0	0	664.1924	0.005348	0.419786	0.101604	1.698	368.3	1468500	131.375	1.83E+07	0.000785	0.006771	0.532	0.557	2.32	74.12	1264	0.0326	0.0664	0.1041	0.1705	7	-6.996	567	493	478	0.014644
QC_Shew_12_02_Run-02_31Jul12_Roc_12-03-30	0.001086	0.010858	22.0387	41.8355	20.96	21.5	16.04	16.66	21.95	5.534	5.361	800	2399	1.734	1.202	0	0	836.9199	0.044053	0.45022	0.118943	3.491	270.7	509200	91.4	4938700	0.001664	0.008268	0.792	0.792	8.35	109.1	838	0.1922	0.3103	0.3369	0.3845	9.48	-9.484	1803	1466	1303	0.021489
QC_Shew_12_02_Run-02_3Aug12_Roc_12-03-30	NULL	NULL	0	NULL	8.03	7.99	8.11	8.01	8	0	0	0	0	0	0	0	0	0	0	0	0	17.823	0	0	0	0.00E+00	0	0	0	0	0	0	0	0	0	0	0	5.7	-5.702	0	0	0	0
QC_Shew_12_02_Run-02_4Sep12_Roc_12-03-30	0.002688	0.011828	22.4984	41.3807	21.88	24.1	17.59	18.16	24.11	5.01	4.976	823	2469	1.738	1.173	0	0	822.9	0.024	0.503111	0.115556	2.119	493.25	1845200	121.857	1.21E+07	0.005734	0.008974	2.93	2.936	6.002	113.8	872	0.218	0.3064	0.313	0.383	9.68	-9.678	1820	1469	1313	0.020564
QC_Shew_12_02_Run-02_8Jul12_Roc_12-03-30	0.000422	0.012669	23.0535	51.4022	21.11	21.57	15.51	21.14	21.33	4.374	4.029	655	3865	1.951	1.21	0	1	860.9601	0.033641	0.448549	0.074538	3.149	508.3	985655	134.647	5854550	0.007991	0.011848	3.954	3.954	10.164	118.5	896	0.1136	0.2247	0.3043	0.3761	8.47	-8.473	2320	1765	1587	0.020164
QC_Shew_12_02_Run-03_10Sep12_Roc_12-04-08	0.000988	0.011852	23.8499	42.474	18.64	19.72	14.77	15.47	19.75	7.74	4.943	871	2614	1.777	1.173	0	0	842.9316	0.030664	0.562181	0.121806	4.571	651.95	1024650	148.963	7960100	0.022699	0.024376	11.444	11.446	11.013	136.8	929	0.2646	0.3327	0.3307	0.3879	9.88	-9.876	1980	1706	1540	0.022727
QC_Shew_12_02_Run-03_14Sep12_Roc_12-04-08	0.001588	0.013764	23.9373	39.4781	19.82	20.9	15.28	16.49	21.37	6.371	6.2	874	2621	1.76	1.177	0	0	844.1269	0.023766	0.57404	0.117916	5.34	702.4	882050	133.338	6158300	-2.11E-04	0.007686	-0.102	-0.102	14.202	144.55	951	0.2615	0.2875	0.303	0.3735	9.39	-9.395	1840	1555	1393	0.027279
QC_Shew_12_02_Run-03_16Aug12_Roc_12-04-08	0	0.013776	24.1915	40.5514	19.86	20.99	15.48	15.47	21.44	5.796	6.484	879	2638	1.636	1.145	0	0	827.9598	0.038161	0.530789	0.12229	1.155	241.2	1561900	102.466	1.39E+07	0.00169	0.007941	0.827	0.827	3.201	111.15	776	0.2431	0.3049	0.3256	0.3928	9.63	-9.627	1921	1607	1407	0.021322
QC_Shew_12_02_Run-03_17Sep12_Roc_12-04-08	0.001042	0.013542	23.7345	40.4896	20.81	20.94	15.25	17.64	21.39	7.006	5.118	866	2599	1.74	1.173	0	0	853.0858	0.033976	0.588613	0.129477	5.926	685.9	764340	123.66	5308350	2.32E-03	0.008437	1.138	1.138	15.406	138.95	947	0.2557	0.3105	0.319	0.367	9.41	-9.413	1866	1586	1418	0.027504
QC_Shew_12_02_Run-03_19Jul12_Roc_12-04-08	0.000851	0.009791	23.6239	49.7378	19.86	20.63	15.24	18.01	20.57	5.483	3.612	682	4028	1.751	1.18	0	0	826.4236	0.028571	0.547253	0.131868	1.316	270.3	1226000	144.051	6430100	0.001649	0.011055	0.804	0.804	4.847	99.53	755	0.163	0.2405	0.2683	0.3225	8.61	-8.613	2296	1840	1641	0.025594
QC_Shew_12_02_Run-03_20Jul12_Roc_12-04-08	0.0011	0.011551	22.9784	39.6024	18.72	19.88	15	14.31	20.94	6.551	5.333	835	2505	1.763	1.163	0	0	805.881	0.021842	0.546059	0.144349	1.448	317.4	1329900	97.891	1.34E+07	0.00337	0.007817	1.742	1.742	3.796	115.8	779	0.1904	0.2871	0.3152	0.3961	9.16	-9.163	1786	1509	1361	0.021308
QC_Shew_12_02_Run-03_23Aug12_Roc_12-04-08	0	0.000939	21.4573	24.84	19.89	20.99	15.45	17.78	21.48	7.375	8.667	779	2336	1.669	1.146	0	0	760.6582	0.02973	0.313514	0.090541	4.006	264.45	476880	50.822	5.60E+06	0.005432	0.008394	3.195	3.196	4.975	91.265	784	0.0728	0.1542	0.2148	0.2754	8.22	-8.223	1052	947	881	0.014756
QC_Shew_12_02_Run-03_23Jul12_Roc_12-04-08	0.001196	0.010766	24.0238	34.8404	18.82	19.9	15.35	13.24	20.94	6.463	5.4	873	2620	1.645	1.148	1	1	783.3889	0.020213	0.57766	0.161702	1.012	259	1696900	88.424	1.72E+07	0.012638	0.014356	6.541	6.541	2.725	103.15	696	0.1458	0.2548	0.3145	0.3825	9	-8.998	1646	1402	1247	0.016038
