Filename	C_1A	C_1B	C_2A	C_2B	C_3A	C_3B	C_4A	C_4B	C_4C	DS_1A	DS_1B	DS_2A	DS_2B	DS_3A	DS_3B	IS_1A	IS_1B	IS_2	IS_3A	IS_3B	IS_3C	MS1_1	MS1_2A	MS1_2B	MS1_3A	MS1_3B	MS1_5A	MS1_5B	MS1_5C	MS1_5D	MS2_1	MS2_2	MS2_3	MS2_4A	MS2_4B	MS2_4C	MS2_4D	P_1A	P_1B	P_2A	P_2B	P_2C	P_3
QC_Shew_12_02_pt5_b_CID_18Oct12_Lynx_12-06-02	0.00243	0.011665	32.0157	128.5307	18.23	19.54	12.95	16.64	19.59	3.563	2.97	1032	10323	1.646	1.147	0	0	933.8809	0.120697	0.598053	0.126585	0.463	423.7	1560200	361.99	3530000	0.001929	0.013396	0.931	0.932	3.786	91.705	743	0.1689	0.2591	0.3321	0.4208	9.08	-9.079	7938	6036	4813	0.043216
QC_Shew_12_02_pt5_C_10Dec12_Cougar_12-12-01	0.002886	0.009927	32.1967	134.5169	13.35	13.52	9.53	18.8	13.72	3.98	4.049	1034	10340	1.668	1.152	0	0	875.778	0.074989	0.625898	0.113012	1.513	703	614720	200.714	1755400	-0.00413	0.01253	-2.04	-2.04	8.884	135.5	822	0.1649	0.2829	0.3714	0.4812	9.63	-9.631	8319	6773	5526	0.054289
QC_Shew_12_02_pt5_c_12Nov12_Cougar_12-04-15	0.002457	0.007478	32.2513	145.0794	14.87	15.61	11.13	12.74	15.08	3.767	4.405	1032	10322	1.652	1.147	0	0	882.0431	0.057247	0.691027	0.135201	1.142	636.1	722500	424.234	1797300	0.004759	0.013021	2.297	2.297	9.267	133.7	796	0.1933	0.3161	0.3984	0.4996	9.95	-9.953	8959	7435	6073	0.05401
QC_Shew_12_02_pt5_c_15Oct12_Lynx_12-06-01	NULL	NULL	0	NULL	5.27	5.19	5.49	33.32	4.6	0	0	0	0	0	0	2	2	0	0	0	0	60.905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.91	-5.912	0	0	0	0
QC_Shew_12_02_pt5_c_16Nov12_Lynx_12-11-07	0.006637	0.008325	39.5804	112.3031	28.57	29.05	36.33	8.86	25.11	3.376	3.112	1216	12158	1.697	1.182	1	0	851.2931	0.048358	0.439686	0.086188	0.806	718.1	795120	117.388	3522800	-0.002986	0.012438	-1.564	-1.564	5.996	119	799	0.1381	0.263	0.3347	0.501	9.42	-9.417	8473	6042	4970	0.062173
QC_Shew_12_02_pt5_c_16Oct12_Lynx_12-06-01	0.009147	0.014754	27.5136	61.6059	28.3	29.9	10.87	16.14	29.24	3.972	4.398	614	6135	1.65	1.142	0	0	813.7386	0	1.458481	0.459364	13.356	178.7	16666	73.879	82320	0.004042	0.016193	1.851	1.854	100	83.37	843	0.0175	0.118	0.2434	0.364	7.39	-7.389	3309	2336	2046	0.024927
QC_Shew_12_02_pt5_c_17Oct12_Lynx_12-06-01	0.000669	0.006693	22.1636	33.749	18.83	27.98	5.3	9.33	30.75	3.086	4.038	494	4943	1.745	1.174	0	0	853.1	0	1.183333	0.275	34.8475	66.84	2050.8	80.469	27016	-0.004881	0.017609	-2.037	-2.034	100	43.035	554	0.0031	0.0128	0.0773	0.2891	6.56	-6.561	1470	1081	935	0.019251
QC_Shew_12_02_pt5_c_18Aug12_Lynx_12-06-05	0.001983	0.012562	36.44	83.0132	16.49	15.68	42.08	13.96	15.29	3.375	4.982	511	5113	1.293	1.06	1	0	847.612	0.072436	0.68109	0.161859	0.3105	449.4	2172100	412.397	1.31E+07	0.003945	0.008676	1.958	1.96	0.949	260.4	1261	0.3308	0.5005	0.5168	0.5862	11.79	-11.788	5842	4823	3781	0.041788
QC_Shew_12_02_pt5_c_20Aug12_Lynx_12-06-05	0.001869	0.013707	35.714	157.2773	14.96	14.64	25.55	11.39	14.47	3.005	2.621	1245	12447	1.618	1.138	1	0	896.7961	0.119796	0.629227	0.137128	0.3005	477.2	2005900	491.279	7099800	0.007669	0.013192	3.7	3.701	2.061	127.1	967	0.2281	0.3827	0.3819	0.4701	10.16	-10.162	10797	7709	5866	0.053358
QC_Shew_12_02_pt5_c_26Nov12_Cougar_12-04-15	0.001739	0.009021	32.9615	139.5871	15.07	15.85	11.25	12.95	15.6	3.669	3.936	1051	10508	1.674	1.143	0	0	880.946	0.068859	0.67297	0.131757	1.255	623.75	640515	411.543	1592000	0.003699	0.012956	1.813	1.814	10.114	137.25	805	0.2075	0.3203	0.3872	0.4803	9.95	-9.953	8833	7306	5889	0.05315
QC_Shew_12_02_pt5_c_26Oct12_Cougar_12-06-03	0.001799	0.010454	33.2873	133.5945	13.53	13.63	10.09	16.07	13.45	3.794	4.513	1090	10898	1.636	1.127	0	0	868.0165	0.084314	0.660566	0.164488	0.495	630.15	2018650	263.365	5049250	0.001814	0.013161	0.878	0.879	3.268	129	791	0.1458	0.2769	0.3602	0.4472	9.21	-9.208	8531	7100	5797	0.051061
QC_Shew_12_02_pt5_c_27Oct12_Lynx_12-06-01	0.003515	0.015087	33.2298	102.709	16.3	16.73	11.54	14.36	16.98	3.175	4.155	1113	11140	1.539	1.127	0	0	992.9916	0.282975	0.441565	0.041202	0.828	424.3	1348100	501.478	2977900	-0.00679	0.012615	-3.562	-3.561	5.432	84.42	713	0.2505	0.2312	0.2091	0.258	8.03	-8.029	6510	4981	3925	0.059873
QC_Shew_12_02_pt5_c_28Nov12_Cougar_12-12-01	0.000949	0.007171	33.4084	141.9104	13.1	13.32	9.66	12.59	13.24	3.665	3.741	1084	10845	1.658	1.135	0	0	882.1181	0.089694	0.656206	0.149625	0.726	617.6	978550	302.613	2.57E+06	-0.000199	0.011652	-0.086	-0.086	6.679	142.4	801	0.2158	0.317	0.3899	0.4765	9.94	-9.94	9048	7643	6120	0.059314
QC_Shew_12_02_pt5_c_28Oct12_Lynx_12-06-01	0.00284	0.01174	32.115	82.2357	16.58	16.85	12.02	15.52	17.03	3.847	5.113	1061	10610	1.651	1.163	0	0	1001.988	0.203698	0.315227	0.006645	1.105	461.9	1173650	407.756	2665300	-0.004671	0.010784	-2.506	-2.505	6.308	60.955	561	0.195	0.1794	0.17	0.2082	7.44	-7.439	5036	3976	3311	0.058291
QC_Shew_12_02_pt5_c_2Nov12_Cougar_12-04-15	0.000971	0.00437	29.9483	137.537	14.65	15.14	11.06	14.31	14.87	4.196	4.449	951	9515	1.752	1.158	0	0	872.9524	0.050188	0.651117	0.11143	2.245	599	402775	208.026	1243700	0.004336	0.012907	2.141	2.142	14.075	120.05	775	0.1138	0.2886	0.388	0.4902	9.54	-9.537	7887	6752	5693	0.05375
QC_Shew_12_02_pt5_c_31Aug12_Lynx_12-06-05	0.001573	0.013669	34.4847	119.8793	14.65	15.18	12.94	15.38	15.44	3.645	3.229	1159	11593	1.614	1.14	0	0	821.4242	0.017832	0.688513	0.181797	1.3485	448.3	904810	522.477	3052900	-0.001936	0.014285	-0.935	-0.935	5.093	113.65	869	0.1985	0.3182	0.3042	0.3725	9.36	-9.361	7965	5709	4735	0.050264
QC_Shew_12_02_pt5_c_31Oct12_Lynx_12-06-01	0.002653	0.015666	34.5028	114.6863	16.52	17.05	11.33	13.66	17.04	3.19	3.043	1113	11134	1.489	1.118	0	0	973.7831	0.273764	0.557161	0.147782	0.704	437.1	682860	359.832	1602300	0.0042	0.013069	2.071	2.071	9.333	163.1	988	0.2566	0.2656	0.2576	0.3189	8.54	-8.54	7650	5711	4431	0.044459
QC_Shew_12_02_pt5_c_7Nov12_Cougar_12-04-15	0.001823	0.009003	33.1247	132.4993	14.93	15.49	11.3	13.32	15.22	3.822	4.035	1086	10864	1.678	1.163	0	0	876.4426	0.070907	0.662656	0.134293	0.899	584.4	1380200	378.849	3517200	-0.004921	0.012508	-2.374	-2.373	4.958	100.5	642	0.1819	0.2902	0.3692	0.45	9.7	-9.698	8426	7019	5758	0.050191
QC_Shew_12_02_pt5_c_CID_18Oct12_Lynx_12-06-01	0.001719	0.011902	32.2921	117.1184	24.7	26	18.56	18.34	26.34	3.559	2.57	1021	10204	1.704	1.166	0	0	940.4724	0.112311	0.572834	0.114711	0.5645	389.7	1403700	461.1	2930850	0.005392	0.015618	2.518	2.52	4.35	70.59	668	0.1772	0.2335	0.2965	0.4066	8.9	-8.902	7323	5240	4174	0.041207
QC_Shew_12_02_pt5_D_10Dec12_Cougar_12-12-02	0.002218	0.011906	33.8912	126.375	22.83	24.21	17.67	17.68	24.29	3.491	3.495	1054	10546	1.689	1.176	0	0	884.8999	0.066172	0.647958	0.136056	1.327	535.5	685430	437.328	1580800	-3.37E-03	0.013562	-1.589	-1.588	9.546	119.8	817	0.2173	0.298	0.36	0.4653	9.81	-9.81	8271	6375	5111	0.045392
QC_Shew_12_02_pt5_D_12Jan13_Lynx_12-11-08	0.002532	0.016841	33.6964	134.8215	16.59	17.33	18.89	15.33	17.21	3.683	3.384	1081	10811	1.623	1.138	0	0	896.0435	0.071018	0.722124	0.187168	0.336	475.15	1549800	365.357	3477400	-0.001583	0.013046	-0.712	-0.711	5.242	129.6	911	0.1617	0.3358	0.3838	0.4898	9.63	-9.629	8800	6739	5415	0.043398
QC_Shew_12_02_pt5_d_12Nov12_Cougar_12-04-17	0.001457	0.009976	32.5284	137.111	17.87	18.19	13.37	14.73	17.94	3.716	4.063	1027	10265	1.679	1.154	0	0	877.9516	0.050908	0.689058	0.129066	1.229	578	702320	420.192	1606000	0.005062	0.014149	2.377	2.38	9.93	130.7	808	0.1927	0.3076	0.3883	0.4749	9.87	-9.875	8554	6865	5626	0.052791
QC_Shew_12_02_pt5_D_13Jan13_Lynx_13-01-02	0	0.026087	38.5341	1.5311	16.09	16.63	16.25	17.29	17.03	10.25	4	1253	12537	1.59	1.133	0	0	888.949	0.028571	0.557143	0.042857	0.325	599.8	3450300	229.861	5881400	-0.004708	0.023207	-2.267	-2.146	2.858	103.9	839	0.0048	0.0077	0.0095	0.0084	5.54	-5.541	110	93	89	0.044944
QC_Shew_12_02_pt5_d_15Oct12_Lynx_12-06-02	0	0	9.6361	0.5189	5.3	5.21	5.5	57.67	5.18	5	0	221	2212	2.141	1.771	1	0	931.6363	0	0.666667	0.666667	69.128	65.95	1352	3.759	19024	0.013746	0.013561	3.832	3.832	100	17.78	314	0	0	0	0.0025	5.95	-5.948	7	6	6	0
QC_Shew_12_02_pt5_d_16Nov12_Lynx_12-11-07	0.011919	0.007553	38.2296	110.8304	31.51	33.1	40.36	8.98	28.99	3.362	2.756	1160	11594	1.676	1.178	1	0	851.9361	0.043729	0.440454	0.083923	0.936	715.55	566830	124.636	2970150	-0.003002	0.012985	-1.541	-1.539	6.774	117.3	803	0.1229	0.2423	0.343	0.5049	9.35	-9.345	8069	5477	4503	0.062625
QC_Shew_12_02_pt5_d_26Nov12_Cougar_12-04-17	0.002603	0.011317	33.4468	132.0605	18.11	18.44	14.14	15.22	18.52	3.638	3.416	1054	10545	1.702	1.169	0	0	881.4409	0.062565	0.646579	0.124503	1.178	562.9	672580	511.895	1531400	0.003675	0.013288	1.807	1.807	10.199	132	822	0.2092	0.3172	0.3736	0.4628	9.88	-9.879	8489	6793	5491	0.048989
QC_Shew_12_02_pt5_d_26Oct12_Cougar_12-06-04	0.001614	0.012222	34.2519	126.5915	18.88	19.93	13.68	15.19	19.91	3.73	3.523	1094	10940	1.646	1.138	0	0	871.7602	0.067933	0.677989	0.168045	0.511	498.3	1974900	415.213	4331500	0.002099	0.014113	1.018	1.021	3.805	115.2	802	0.1964	0.2943	0.3404	0.4421	9.46	-9.461	8359	6532	5302	0.047529
QC_Shew_12_02_pt5_d_27Oct12_Lynx_12-06-02	0.002841	0.016732	33.1836	95.499	16.98	17.56	10.97	15.21	17.89	3.303	4.254	1102	11025	1.53	1.129	0	0	1007.968	0.257363	0.39082	0.030512	0.914	414.6	1290700	507.803	2763600	-0.00556	0.011661	-2.833	-2.833	5.967	78.1	701	0.2239	0.2239	0.1994	0.2348	7.86	-7.859	6057	4604	3701	0.058092
QC_Shew_12_02_pt5_d_28Nov12_Cougar_12-12-02	0.00181	0.008327	33.6382	123.1041	25.16	26.15	18.54	18.66	25.91	3.254	3.434	1047	10472	1.776	1.198	0	0	878.4353	0.059413	0.627503	0.137517	0.767	452.2	889710	296.885	2.05E+06	0.000307	0.013644	0.161	0.161	8.569	125.65	835	0.1964	0.2915	0.3437	0.4458	9.57	-9.57	8009	6286	5008	0.043131
QC_Shew_12_02_pt5_d_28Oct12_Lynx_12-06-02	0.001812	0.011277	32.492	76.4496	17.41	17.8	11.88	16.62	18.11	4.225	4.245	1069	10693	1.642	1.157	0	1	1015.05	0.20543	0.28537	0.006938	1.164	448.7	1153000	422.734	2604600	-0.004448	0.010851	-2.365	-2.364	6.429	57.235	547	0.1715	0.1748	0.1621	0.2002	7.35	-7.352	4753	3698	3129	0.051135
QC_Shew_12_02_pt5_d_2Nov12_Cougar_12-04-17	0.002608	0.003391	29.5103	129.9546	17.93	18.37	13.92	15.23	18.2	4.356	3.668	902	9017	1.767	1.182	0	0	871.7817	0.042804	0.630032	0.095789	3.171	544.2	275700	167.428	835205	0.002995	0.013235	1.452	1.452	21.19	112.5	781	0.114	0.2869	0.3776	0.4706	9.46	-9.458	7351	6138	5193	0.052378
QC_Shew_12_02_pt5_d_31Aug12_Lynx_12-07-02	0.001867	0.018424	34.7604	115.5625	15.43	15.71	13.88	18.51	15.93	3.764	2.97	1165	11648	1.574	1.136	0	0	812.3881	0.015144	0.680549	0.177236	1.5	404.1	744215	636.777	2627000	-2.83E-03	0.014586	-1.392	-1.391	5.704	111.7	871	0.1977	0.3114	0.2895	0.3503	9.21	-9.21	7747	5515	4600	0.046304
QC_Shew_12_02_pt5_d_31Oct12_Lynx_12-06-02	0.003251	0.016903	34.4028	111.8223	17.2	18.13	11.08	13.8	18.32	3.329	2.86	1106	11066	1.523	1.121	0	0	979.1627	0.267949	0.534872	0.144103	0.7035	420.1	700960	367.491	1622700	0.005322	0.013017	2.61	2.61	9.297	155.8	999	0.2254	0.2667	0.2532	0.3176	8.39	-8.389	7421	5486	4275	0.045848
QC_Shew_12_02_pt5_d_7Nov12_Cougar_12-04-17	0.002399	0.008995	33.4523	124.6252	17.89	18.64	13.73	15.41	18.13	3.921	3.814	1083	10825	1.723	1.175	0	0	871.1048	0.065208	0.662573	0.11925	0.982	531.5	1259000	355.224	3022900	-0.004744	0.013513	-2.278	-2.278	5.77	98.69	666	0.1834	0.2767	0.3494	0.4358	9.65	-9.645	8025	6486	5327	0.046743
QC_Shew_12_02_pt5_d_CID_18Oct12_Lynx_12-06-02	0.002169	0.008677	30.8407	119.6147	18.03	19.44	13.05	17.53	19.63	3.42	3.252	989	9893	1.671	1.161	1	0	938.9303	0.118876	0.537704	0.102546	0.6745	463.6	1378600	403.998	2979600	0.006053	0.015102	2.965	2.966	4.181	64.675	606	0.1449	0.2295	0.3038	0.3904	8.77	-8.769	7140	5498	4419	0.04277
QC_Shew_12_02_pt5_e_15Oct12_Lynx_12-06-01	NULL	NULL	0	NULL	5.33	5.23	5.78	36.62	5.23	0	0	0	0	0	0	3	3	0	0	0	0	81.6865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87	-5.873	0	0	0	0
QC_Shew_12_02_pt5_e_16Nov12_Lynx_12-11-07	0.005748	0.009243	39.5883	112.0533	28.33	28.61	35.85	8.87	25.1	3.518	2.968	1209	12086	1.663	1.17	1	0	849.9403	0.045934	0.442538	0.083825	0.942	725.05	667090	116.154	3047250	-0.003298	0.013024	-1.733	-1.733	6.981	117.8	804	0.1375	0.2672	0.34	0.5051	9.46	-9.461	8461	6116	5005	0.061339
QC_Shew_12_02_pt5_e_16Oct12_Lynx_12-06-01	0.004386	0	21.6172	5.3198	39.29	36.82	46.47	106.39	36.8	9	3.8	104	1044	1.064	0.838	2	0	636.8058	0	3.8125	1.96875	40.975	102	2651.5	27.039	48752	0.000272	0.008349	0.129	0.162	1000	58.29	2206	0.0073	0.0229	0.0772	0.1303	6.71	-6.708	228	211	196	0
QC_Shew_12_02_pt5_e_26Oct12_Cougar_12-06-03	0.002927	0.009455	32.9222	134.9545	13.31	13.65	9.66	12.92	13.53	3.88	3.683	1081	10819	1.622	1.135	0	0	871.4883	0.090632	0.651597	0.161704	0.484	631.8	2175700	328.907	5362800	0.00192	0.013501	0.925	0.925	3.161	124.3	776	0.1508	0.2712	0.3606	0.4475	9.27	-9.273	8540	7050	5709	0.051147
QC_Shew_12_02_pt5_e_27Oct12_Lynx_12-06-01	0.004134	0.014629	33.3111	94.413	16.41	16.85	11.58	14.32	17.26	3.494	3.787	1113	11131	1.561	1.139	0	0	1007.988	0.263158	0.38437	0.023658	0.9285	439.9	1295300	484.053	2796500	-0.005091	0.010845	-2.645	-2.645	5.962	74.655	651	0.2314	0.2215	0.1909	0.2337	7.84	-7.836	6005	4594	3707	0.05611
QC_Shew_12_02_pt5_e_28Nov12_Cougar_12-12-01	0.001372	0.008444	33.1555	142.8421	13.13	13.39	9.75	12.41	13.14	3.407	4.252	1075	10759	1.662	1.145	0	0	882.9196	0.088496	0.64642	0.146219	0.733	624.95	982625	292.757	2588250	-0.000189	0.011703	-0.079	-0.078	6.502	144	797	0.2107	0.314	0.3943	0.4749	9.93	-9.93	9053	7618	6075	0.057284
QC_Shew_12_02_pt5_e_28Oct12_Lynx_12-06-01	0.001223	0.013456	32.4862	75.509	16.51	16.81	11.9	15.52	16.94	4.526	4.524	1076	10759	1.687	1.155	1	2	1009.215	0.201813	0.27432	0.005438	1.139	476.1	1177200	498.371	2858000	-0.002796	0.009585	-1.449	-1.449	6.225	53.43	503	0.1816	0.1577	0.1566	0.206	7.37	-7.37	4694	3697	3139	0.051927
QC_Shew_12_02_pt5_e_HCD_18Oct12_Lynx_12-06-01	0.002936	0.001762	23.7372	35.893	24.74	23.68	26.98	29.25	23.53	7.718	7.087	320	3197	1.338	1.025	1	0	733.7472	0.054146	1.270728	0.473773	9.9405	380.6	78446	96.149	359346	0.008064	0.012108	4.03	4.036	201.031	49.19	326	0.1309	0.199	0.2356	0.2564	8.11	-8.106	1675	1583	1428	0.018908
QC_Shew_12_02_pt5_f_15Oct12_Lynx_12-06-02	0	0	7.3435	0.6809	5.37	5.27	5.72	62.71	5.28	7	0	167	1671	1.777	1.342	2	2	895.0824	0	1.333333	0.666667	84.539	91.39	995.662	2.378	13122	-0.001041	0.008483	-0.55	0.268	100	14.155	294	0	0	0	0.0034	5.93	-5.929	8	7	7	0.142857
QC_Shew_12_02_pt5_f_16Nov12_Lynx_12-11-07	0.011443	0.00873	38.3973	110.3984	31.33	32.71	40.28	8.83	28.62	3.117	3.176	1162	11619	1.65	1.173	2	0	851.9414	0.042191	0.432272	0.084012	1.009	705.2	538450	127.98	2800300	-0.002391	0.012976	-1.257	-1.254	7.126	118.8	807	0.1248	0.2501	0.3387	0.5037	9.42	-9.418	8074	5450	4467	0.063353
QC_Shew_12_02_pt5_f_17Oct12_Lynx_12-06-02	0	0	33.2028	0.0602	34.33	39.43	22.26	23.76	39.45	0	0	209	1550	1.597	1.31	0	0	692.1745	0	0	0	46.06	50.06	3415.5	1	80232	-0.012997	0.016359	-3.76	-3.76	1000	60.01	2911	0	0	0	0.0025	6.03	-6.033	2	2	2	0
QC_Shew_12_02_pt5_f_26Oct12_Cougar_12-06-04	0.003514	0.010894	34.2293	124.6885	18.73	19.87	13.3	15.1	19.78	3.545	3.713	1093	10936	1.654	1.137	0	0	873.7371	0.068548	0.651434	0.165995	0.502	539.9	2008200	446.53	4366500	0.002729	0.01331	1.282	1.283	3.861	115.1	790	0.1976	0.2789	0.3473	0.4316	9.45	-9.446	8241	6442	5189	0.045095
QC_Shew_12_02_pt5_f_27Oct12_Lynx_12-06-02	0.003696	0.016294	32.3445	92.0404	17.12	17.73	11	15.72	17.91	3.441	4.517	1074	10746	1.576	1.138	0	0	1015.499	0.249524	0.347483	0.021497	0.946	427.2	1326500	444.044	2805700	-0.005246	0.01149	-2.725	-2.722	6.004	69.725	642	0.2108	0.2101	0.1835	0.2275	7.67	-7.675	5697	4344	3537	0.054566
QC_Shew_12_02_pt5_f_28Nov12_Cougar_12-12-02	0.001921	0.008524	33.8149	123.1706	25.01	25.87	18.59	18.35	25.43	3.333	2.788	1060	10608	1.774	1.183	0	0	885.0445	0.071381	0.609385	0.13373	0.649	463.3	1085550	315.314	2504800	0.002394	0.013498	1.167	1.17	6.642	126.4	833	0.1942	0.2827	0.3468	0.4433	9.52	-9.519	8056	6216	4926	0.044458
QC_Shew_12_02_pt5_f_28Oct12_Lynx_12-06-02	0.002823	0.014549	31.5512	72.9925	17.59	17.75	11.84	17.55	18.05	4.147	4.402	1035	10357	1.691	1.173	4	4	1018.528	0.184408	0.252348	0.005009	1.2375	457.1	1125500	460.507	2591200	-0.002768	0.009925	-1.412	-1.411	6.573	51.92	514	0.16	0.1607	0.1512	0.1894	7.29	-7.294	4423	3408	2916	0.04904
QC_Shew_12_02_pt5_f_HCD_18Oct12_Lynx_12-06-02	0.013084	0.007477	27.6373	9.7332	26.35	23.59	31.69	142.46	23.27	10.472	12	142	1417	1.197	1	5	1	710.3856	0	1.751938	0.922481	71.549	92.975	3101.55	37.955	47829	0.008924	0.013053	4.561	4.561	1000	34.5	223	0.0399	0.1012	0.1959	0.2387	7.21	-7.212	534	466	426	0.002347
QC_Shew_12_02_pt5_g_26Oct12_Cougar_12-06-03	0.003051	0.009829	33.367	132.6161	13.28	13.57	9.85	12.82	13.43	4.05	4.293	1095	10954	1.62	1.13	0	0	874.0259	0.089585	0.644923	0.1596	0.502	637.2	2131600	378.226	5230600	0.002197	0.013051	1.051	1.052	3.167	122.15	771	0.1563	0.2796	0.3473	0.4444	9.34	-9.337	8495	7027	5718	0.05404
QC_Shew_12_02_pt5_h_26Oct12_Cougar_12-06-04	0.00163	0.012576	35.1994	121.9623	18.75	19.91	13.31	14.68	19.87	3.712	3.61	1125	11246	1.662	1.148	0	0	874.92	0.06941	0.65673	0.158398	0.492	513.1	2029400	492.754	4401050	0.002528	0.013269	1.202	1.202	3.759	111.5	777	0.2046	0.2789	0.3408	0.4329	9.5	-9.503	8314	6481	5236	0.041826
QC_Shew_12_02_pt5_i_26Oct12_Cougar_12-06-03	0.003479	0.00954	33.6639	132.3376	13.27	13.59	9.62	12.37	13.51	3.913	3.792	1104	11043	1.635	1.137	0	0	873.8537	0.09412	0.669153	0.160377	0.505	641.1	2083000	349.438	5027400	0.002872	0.013307	1.379	1.379	3.314	119.4	758	0.1617	0.2775	0.3538	0.4444	9.37	-9.372	8550	6983	5684	0.054011
QC_Shew_12_02_pt5_k_26Oct12_Cougar_12-06-04	0.00267	0.010795	34.1861	125.9869	18.71	19.89	13.7	14.96	19.87	3.954	3.235	1090	10902	1.633	1.143	0	0	870.419	0.069652	0.682044	0.170059	0.574	552.1	1854300	487.889	3880300	0.002914	0.013766	1.384	1.384	4.175	110	769	0.2078	0.2793	0.3495	0.4334	9.51	-9.508	8312	6455	5231	0.047983
QC_Shew_12_02_pt5_Post-a_28Nov12_Cougar_12-04-15	0.000883	0.007944	32.7033	138.6099	14.73	15.44	11.13	13.06	14.74	3.667	4.394	1047	10468	1.675	1.147	0	0	881.9578	0.074854	0.660759	0.137406	1.1095	673.9	798660	527.972	1977700	0.006824	0.014103	3.31	3.311	7.944	137.15	805	0.2093	0.3041	0.3761	0.4729	9.81	-9.81	8691	7230	5837	0.05448
QC_Shew_12_02_pt5_Post-b_28Nov12_Cougar_12-04-17	0.002542	0.009127	32.729	132.268	17.92	18.2	13.52	15.46	18.05	3.764	3.413	1029	10293	1.718	1.168	0	0	878.8979	0.061046	0.645678	0.125934	1.353	598.95	677105	503.181	1578300	0.006024	0.014304	2.942	2.943	9.652	126	804	0.2028	0.3006	0.3707	0.4587	9.72	-9.723	8318	6652	5403	0.052934
QC_Shew_12_02_pt5-A_1Dec12_Lynx_12-11-07	0.002242	0.009528	32.5799	136.9249	14.91	15.83	13.44	18.4	16.02	3.729	3.952	1032	10313	1.595	1.135	0	0	881.4505	0.052275	0.790432	0.1986	0.5675	646.95	1372350	714.829	2888800	0.002339	0.012402	1.099	1.099	6.151	110.4	818	0.1832	0.3589	0.3818	0.4966	9.9	-9.895	8501	6754	5474	0.063756
QC_Shew_12_02_pt5-A_30Nov12_Lynx_12-11-07	0.003299	0.010448	32.9758	137.889	14.95	15.88	15.93	18.13	16.18	3.748	4.223	1041	10412	1.615	1.138	0	0	878.9028	0.047769	0.758466	0.199372	0.615	637.2	1278550	714.924	2755100	0.000617	0.012359	0.279	0.279	6.61	110.9	821	0.1507	0.3542	0.3913	0.5061	9.75	-9.753	8694	6964	5667	0.058408
QC_Shew_12_02_pt5-B_1Dec12_Lynx_12-11-08	0.003534	0.012148	33.3676	135.6705	15.46	16.12	14.07	18.84	16.18	3.744	4.031	1053	10528	1.61	1.133	0	0	879.4732	0.05262	0.769248	0.203417	0.6445	648.15	1252150	702.382	2632500	0.004139	0.013177	1.954	1.954	6.808	111.1	811	0.1736	0.3579	0.3834	0.4994	9.87	-9.865	8646	6918	5639	0.058876
QC_Shew_12_02_pt5-B_30Nov12_Lynx_12-11-08	0.002726	0.010792	32.653	134.7809	15.74	16.31	16.51	19.84	16.3	3.788	4.082	1034	10344	1.611	1.134	1	1	880.4396	0.050878	0.740817	0.184805	0.56	629	1295600	505.812	2762600	0.00066	0.012898	0.291	0.292	6.469	113.05	833	0.143	0.3427	0.38	0.4904	9.6	-9.603	8409	6837	5592	0.058119
QC_Shew_12_02_pt5-C_1Dec12_Lynx_12-11-07	0.002762	0.011601	32.9284	137.4497	15.03	15.86	14.12	18.59	16.04	3.971	3.694	1036	10363	1.589	1.132	0	0	880.2188	0.045847	0.76532	0.20177	0.671	645.55	1195200	617.308	2500300	0.004254	0.012959	1.976	1.976	7.012	109.85	810	0.1738	0.3634	0.3842	0.5059	9.9	-9.896	8638	6903	5629	0.060046
QC_Shew_12_02_pt5-C_30Nov12_Lynx_12-11-07	0.003374	0.011753	33.1272	138.7078	15.14	15.91	15.9	17.95	16.06	3.62	4.353	1046	10461	1.594	1.129	0	0	881.4876	0.049561	0.779004	0.20027	0.56	610.2	1286800	731.617	2733700	-0.00011	0.012106	-0.056	-0.056	6.626	113.4	837	0.1679	0.3589	0.3906	0.5027	9.89	-9.89	8774	6940	5664	0.060734
QC_Shew_12_02_pt5-D_1Dec12_Lynx_12-11-08	0.002141	0.010703	33.0963	134.0935	15.44	16.13	15.4	19.32	16.25	3.722	3.99	1038	10390	1.586	1.136	0	0	876.7493	0.045615	0.803903	0.202445	0.818	673.15	1117450	784.617	2326300	0.00613	0.013596	2.897	2.897	7.585	106.3	795	0.1744	0.3573	0.3743	0.4907	9.83	-9.834	8450	6749	5498	0.06275
QC_Shew_12_02_pt5-D_30Nov12_Lynx_12-11-08	0.002431	0.011494	33.0114	137.0133	15.64	16.29	17.16	18.21	16.32	3.644	4.034	1043	10427	1.591	1.125	0	0	883.4404	0.049706	0.764799	0.19408	0.558	607.2	1289000	630.903	2782050	-3.40E-05	0.01269	-0.018	-0.018	6.552	113.05	840	0.1608	0.3477	0.384	0.4978	9.8	-9.796	8632	6848	5598	0.0602
QC_Shew_12_02_Run-01_12Dec12_Phoenix_12-11-05	0.003007	0.009142	37.2686	109.6097	21.34	21.71	16.8	17.15	21.16	3.359	3.137	1185	11848	1.645	1.169	2	1	903.3332	0.14153	0.510372	0.128133	0.478	487.55	1037300	101.547	2781000	0.00398	0.01385	2.028	2.028	5.024	138.75	1010	0.1755	0.2436	0.2911	0.3742	8.67	-8.667	7910	6092	4853	0.041212
